021000221010	0.551211	3
112202012000	1.674081	2
212202202100	0.605220	2
010100000241	0.587076	3
000200200122	0.867535	0
204040114244	0.791800	2
120002201010	0.747309	0
210220211010	3.049982	0
040410440420	0.041289	2
100021200002	0.991604	0
000202120100	0.165262	0
100020000222	0.749056	0
002020220000	0.749472	0
010211210102	0.523611	0
212233211333	1069.002687	0
020100010202	0.547347	0
212011001112	0.546356	3
000000100001	1.380525	0
021110320202	0.671979	3
100120010002	0.883500	3
211002102021	1.597615	0
000220010210	1.869260	0
011102122000	0.629690	3
200002000000	1.558444	0
022011020002	0.800017	2
202020221010	0.439879	2
010010020002	0.563899	0
100002022000	1.307640	0
011012001121	0.839582	3
332220333200	1.901007	1
001012000221	0.537773	0
121020222211	0.849968	0
000100000000	0.033074	0
102102002010	4.088772	0
010000211010	1.000681	0
220002121020	0.726080	1
011002110102	0.610145	3
220001000240	0.476205	2
212012201000	1.536826	0
020201211202	0.779836	0
100212000141	0.218333	3
010012120002	0.723140	3
100002000202	0.380668	0
000001210000	4.001834	0
202020001211	0.724396	2
021110021200	0.704960	3
000122110201	0.505541	3
201020012010	5.822288	0
200210001011	0.663094	2
000001001200	0.540247	0
101020202110	0.710064	0
101121042112	0.437297	3
220000121020	0.173975	0
100010020040	0.395383	0
002202000111	0.529566	2
000010042001	0.484848	0
201202121110	0.859989	1
100000220003	0.152609	0
112102222111	0.796781	2
100002010000	2.135793	0
004140114144	0.119237	2
212110221220	0.702157	3
211200001003	4.040669	0
000002300212	0.133731	0
102100102012	0.762106	0
101120122220	0.776143	3
220000010243	0.821075	0
120100200010	0.998092	0
210121121202	0.867413	2
212102120003	0.548422	2
022010200003	0.801838	0
110200222000	0.802432	0
020211110112	0.737333	2
221210112220	0.438408	1
200010020100	0.761980	3
022210210211	0.672913	1
022200110000	0.626353	2
211000002010	2.093264	0
014142124145	0.539609	1
001000010021	0.743033	0
200211300222	3.117794	2
100201100201	0.597983	3
001010101022	0.501919	3
012011041020	0.374538	3
010000112000	0.649482	0
200201110240	2.475220	0
111021002012	0.607811	3
012000120003	1.872180	0
211020200000	10.159123	0
002201000101	14.035437	0
001020042020	1.761087	0
042410540400	0.179293	2
020200122003	0.643704	0
004040024245	0.548950	0
010002002010	4.062200	0
041421442412	532.220604	0
120020210000	23.244807	0
010002000102	0.512741	0
022010000100	2.825384	0
010021000112	0.437199	0
110212221122	0.547009	3
120010000200	1.061420	0
000210112102	0.786550	0
200010221000	0.797065	0
021033120333	0.779053	1
200202021111	1.224566	1
000102200203	163.571697	0
010220210200	5.050604	0
022102000011	2.108698	0
221100122000	0.095456	0
211000201002	4.609692	0
212000221100	0.515640	3
200020011010	2.179222	0
002110040010	0.927928	0
100121002202	0.381431	3
200011200102	0.741401	2
002100100100	1.502817	0
211010202220	0.975586	0
012233201333	8.199831	0
112200221012	0.818337	0
000200120110	1.396611	0
020120100021	0.726734	0
000012011000	6.591054	0
142410442420	77.003287	0
120210201122	0.869874	3
201100002200	1.191400	0
201001021202	0.765356	0
202010000010	0.663351	0
010000020201	1.047596	0
212002121203	1.340257	2
002022300021	0.643629	2
120100000202	23.887463	0
120012200021	0.708699	0
202200221020	5.372687	1
101202122102	0.756736	1
202100020000	0.775907	2
010001112000	0.774466	3
200110010102	0.936597	3
102220000011	0.272897	2
200120000122	0.824209	1
201120001021	11.303187	0
201100020002	1.649374	0
004142014244	0.220594	2
000011222112	0.297869	3
330112353102	0.552640	3
212010220020	0.637753	0
004040104244	0.054376	0
000020010210	0.529948	0
020000010102	1.749858	0
201020101020	26.411294	0
021011000121	0.664685	1
000012010102	0.724932	0
102100002000	0.719902	0
202212011111	2.673304	2
102100002001	1.275043	0
012220002012	0.582905	1
210201200000	50.996189	0
002200000101	2.845538	0
200100201023	0.757715	3
200211110002	0.851019	2
022110010200	3.696196	0
001002300210	0.641353	3
010000202001	0.346043	0
021120000020	21.778164	0
012002022100	0.809007	2
001021300200	0.847022	0
100210000120	0.608603	3
200020300020	0.824163	0
040421442400	7.727485	0
012001020003	0.665793	3
100202002111	0.702954	2
100102201200	0.745645	0
110021002000	0.617346	3
201000010000	0.793945	0
000102300110	0.494603	0
220210112003	0.717409	1
210001120020	0.748567	0
112212212112	73.440365	0
200102001200	18.521684	0
000000001220	2.040169	0
100102000100	0.443607	0
112022211001	0.765148	1
011222022111	0.800140	3
004142014045	0.896121	2
120120101001	11.567084	0
000011222012	0.417652	3
102120202210	0.708307	3
120122212200	0.984757	0
010011201122	0.702906	3
020000011002	6.049001	0
220221010222	0.690411	1
200200102000	3.451048	0
100110020200	0.719608	0
010200000122	1.168188	0
000000202003	0.052626	0
012211020112	11.000302	0
000001100001	0.526019	0
220102010100	1.177317	0
012001002022	0.578504	3
001002010040	0.710094	0
101020202010	0.186355	0
102002101020	3.287603	0
200211022212	2.027803	1
210022102210	1.293002	1
020000000243	4.817772	0
212102121021	0.855939	1
221002120200	0.948588	1
111220002023	0.843727	2
101001122022	0.682727	3
012010242011	0.821430	3
111120220220	0.850290	1
100122040003	0.956449	3
020002000110	11.126043	0
100100012200	1.120683	0
200202010122	0.866980	2
122021002012	3.027720	0
000201010220	26.753938	0
000101211200	0.615119	3
002021040010	0.444995	0
020011001212	0.725076	2
112001241022	0.666567	3
212102220020	0.626604	1
020000010100	0.626945	0
330200353122	0.877824	3
000110200112	0.791852	0
002001002212	0.760071	0
220101010140	0.835950	2
010210022002	1.622536	0
021212000101	0.693044	1
222201111210	0.712277	1
111201200140	0.713500	3
020000120200	2.543800	0
001021040012	41.427290	0
200121010200	0.749686	2
010001100240	0.273925	0
011020210000	0.504456	0
100211100002	0.701583	3
014241004244	119.173355	0
021220210111	0.737222	2
120020210200	5.228919	0
112100221200	0.738141	2
002001020010	1.419936	0
010210000200	1.621254	0
120211220122	0.680590	3
020021000100	16.562989	0
110012120043	0.574950	3
112002201021	0.723868	1
101001022220	0.842695	3
330021333140	1.057393	3
200000000122	3.624371	0
200022000021	0.726975	1
100112002200	4.140149	0
022110022212	4.200412	0
010100222040	0.764261	0
000122002201	0.753316	0
122121111212	1.738694	0
000022340121	0.871984	0
000200120022	0.775404	0
012011220112	0.704707	3
000222012021	0.828348	2
020102010001	1.647193	0
100020020201	0.759427	0
101001220000	0.844661	3
210000001210	1.160540	0
202121101212	0.724281	1
201000020100	1.122081	0
022100000011	1.090512	0
112000200013	1.032408	0
122020200010	12.814516	0
001000000211	0.781398	0
000000101022	0.905202	0
200210000210	0.884103	2
000200010243	1.631449	0
122000002000	91.681706	0
010211211202	1.304308	3
002022301011	0.720280	2
212102120110	1.006512	2
220200111100	0.643184	2
002100120003	0.859204	0
000001021112	0.687631	0
212111220210	0.671751	1
001133	0.979814	1
021220012110	1.552436	2
012012020000	3.869767	0
120112112112	0.778717	0
022000100010	3.678243	0
020020020003	0.632355	0
210200111040	0.895047	0
101000222023	0.868905	3
020000020002	5.040415	0
114041204044	0.543264	3
200201112102	0.878218	0
212010221010	0.579013	0
121120102003	0.742900	0
201000221000	1.860183	0
001012300202	0.687124	3
002200010140	0.799267	0
040412441400	0.827672	2
002100040000	1.397564	0
021001002021	0.483216	3
201120000011	4.779703	0
222000121022	0.653757	2
220110120112	0.704037	3
210000140010	1.645440	0
012010040010	0.925820	0
120100220140	45.588360	0
351400	0.623320	2
011002200040	0.611506	3
120211012202	0.820131	3
010202111100	0.758857	3
021211212122	0.681059	1
110020222000	0.783549	2
101002002222	0.821364	2
000000000241	3.892453	0
102000111200	1.357680	0
000201200010	10.945261	0
101122200001	0.823255	3
330022333121	0.011516	1
102002	8.288803	0
000010201100	0.842730	0
022211221212	1.030023	1
120002110240	1.055420	0
112102201203	3.422401	2
001021000001	7.611695	0
000221001001	11.349945	0
000002110202	0.610024	0
121220012000	1.000985	2
002100002022	2.272293	0
000222002101	0.499702	2
110112221001	1.165715	3
330220333102	3.631673	1
101122002221	0.206310	3
100220221003	1.505262	2
011020222012	0.827192	0
001001021022	0.614199	0
200102101240	1.084309	0
201211301222	0.781664	2
012000002012	0.916077	0
120212210202	0.691746	3
210200120100	18.064731	0
210200210001	2.196970	0
000210001000	0.320424	3
041400441403	0.034419	2
000100120201	0.820299	0
001212320121	0.888914	2
142400442412	25.097844	0
110002220240	0.648039	2
021020110100	3.031239	0
010211120000	1.316900	3
122000101002	6.218754	0
210222221101	0.811722	2
020012221001	0.840860	0
112002002010	1.868540	2
012100020010	0.728292	2
201012001023	0.851537	0
014240204244	0.883484	1
020012000102	5.081003	0
000121000101	0.611692	0
200102000241	1.375169	0
200221000112	3.882008	0
112200210200	1.752728	0
211212002022	1.539495	0
002002	7.001614	0
112000200003	0.225450	0
001210300222	0.868782	2
241420442410	0.371796	1
200211300002	0.136144	2
100212001100	0.726588	3
000022010021	0.295640	0
001000142012	1.286066	0
022002010100	1.608342	0
201202012102	1.043214	2
102100002210	1.041032	0
010200010122	0.759840	0
220001112020	0.810180	2
222001101200	0.776351	1
011220110010	1.004480	0
000120002211	0.871339	0
020200000110	0.803711	0
014040014144	0.354489	2
221001122102	0.747276	3
000000040101	0.592186	0
210212000122	0.914101	0
200011202012	0.553091	2
210021120001	0.794092	0
330201333101	4.848605	3
121100100200	2.112298	0
020112010202	1.396349	0
100010002112	0.443617	0
211001222010	0.690831	0
021101012222	0.772908	3
000020102210	1.139182	0
022010102210	0.852472	0
210210000040	12.446209	0
000120020022	0.545118	0
020100020043	0.163796	0
212001201003	0.727926	3
110212210141	0.607912	3
022020010201	0.791319	2
200022002211	1.916180	1
020212210202	0.767291	2
021002100002	1.296271	2
000101100240	0.263005	3
210110120100	0.730126	3
100011102002	0.813413	3
002210002012	7.948892	0
212021201002	0.678734	3
000201310201	0.873608	0
201101021200	0.688994	3
010200011020	4.066361	0
010112020101	0.822338	0
202100121003	0.796350	2
201100102010	0.582885	3
201201221200	1.031940	0
102120002020	0.545426	3
010000020010	0.442412	0
010212220101	0.782636	0
212101021200	0.823730	1
002121300102	0.582741	2
010100220042	0.838378	0
020210000122	0.750996	2
102020001011	0.526192	0
000002000220	0.392157	0
100002220003	0.854471	0
002002001222	1.422552	0
210210210202	13.614685	0
210102021040	1.192982	0
001110000001	0.853348	3
102210002102	9.665158	0
020033041333	0.544994	2
210202101100	4.077793	0
011200020140	1.155205	0
100000101022	0.825804	0
000212000112	0.190617	3
102012211001	0.838997	0
010011200002	0.849272	3
332211333102	5206.717325	0
104140004045	0.335993	3
330020353020	0.114998	2
001110041022	0.680349	3
120000222013	0.756534	0
202210021000	0.395823	1
201022002121	10.687771	0
002001202010	0.814882	0
012000241000	0.638601	0
020000102100	1.340731	0
042401540402	1.642694	2
011121220202	0.796327	3
202010042011	0.823871	3
110211212122	0.640621	3
002001200102	0.698903	3
012102320100	0.778058	2
100110110140	0.763999	0
021222010111	0.744930	1
220033221333	0.391520	1
120200211200	0.349641	3
000211000200	0.746984	0
001010041122	0.089144	3
210102220140	0.633244	0
022000000112	13.329492	0
041400440421	0.435928	2
000111200200	0.732708	2
110102221202	0.640309	2
020002010022	1.391839	0
000100202001	0.951949	0
010012002002	7.722335	0
221010141021	0.605736	2
112001210000	0.655020	3
010200200001	6.281666	0
100102112100	0.905584	0
102121012212	0.287689	3
112002211012	1.574024	1
200100000220	0.803410	0
121110002122	0.950339	3
010002000010	0.422284	0
000001000141	0.670467	0
